classification,orientation,distance,time
different,0.08953,0.706,0.11763 
same,0,0,0.00004 
different,0.08953,0.705,0.11772 
same,0,0.002,0.00009 
different,0.08953,0.705,0.11775 
same,0,0,0.00003 
different,0.08953,0.705,0.11776 
same,0,0,0.00001 
different,0.08953,0.706,0.11787 
same,0,0.001,0.00012 
different,0.08953,0.706,0.11789 
same,0,0,0.00002 
different,0.08953,0.706,0.11794 
same,0,0,0.00004 
different,0.08953,0.706,0.11803 
same,0,0.001,0.00009 
different,0.08953,0.706,0.11805 
same,0,0,0.00002 
different,0.08953,0.706,0.11807 
same,0,0,0.00003 
different,0.92931,0.706,0.11817 
same,0.16022,0.001,0.00010 
different,0.92931,0.706,0.11819 
same,0,0,0.00002 
different,0.92931,0.706,0.11821 
same,0,0,0.00002 
different,0.92931,0.707,0.11833 
same,0,0.001,0.00013 
different,0.92931,0.707,0.11834 
same,0,0,0.00001 
different,0.92931,0.707,0.11836 
same,0,0,0.00002 
different,0.92931,0.707,0.11847 
same,0,0.001,0.00011 
different,0.92931,0.707,0.11851 
same,0,0,0.00004 
different,0.92931,0.707,0.11853 
same,0,0,0.00002 
different,0.92931,0.708,0.11862 
same,0,0.001,0.00009 
different,0.92931,0.708,0.11867 
same,0,0,0.00004 
different,0.92931,0.708,0.11868 
same,0,0,0.00002 
different,0.92931,0.708,0.11877 
same,0,0.001,0.00009 
different,0.92931,0.708,0.11880 
same,0,0,0.00003 
different,0.92931,0.708,0.11883 
same,0,0,0.00003 
different,0.92931,0.708,0.11893 
same,0,0.002,0.00010 
different,0.92931,0.708,0.11894 
same,0,0,0.00002 
different,0.92931,0.708,0.11896 
same,0,0,0.00002 
different,0.74996,0.709,0.11908 
same,0.17935,0.002,0.00012 
different,0.74996,0.709,0.11910 
same,0,0,0.00002 
different,0.74996,0.709,0.11914 
same,0,0,0.00004 
different,0.74996,0.709,0.11922 
same,0,0.002,0.00008 
different,0.74996,0.709,0.11924 
same,0,0,0.00002 
